0|localization.dialogMessage.ORIGvipMessages.msgVIPReleased|Ok, well done. Let's head back to the front lawn for pick up.
0|localization.dialogMessage.ORIGvipMessages.msgZombdroids|My servants... what's happened to them?? But they're robots - how did this happen?
0|localization.dialogMessage.ORIGvipMessages.msgTimesUp|Oh God! They've broken through. Get me out of here now!
0|localization.dialogMessage.ORIGvipMessages.msgVIPAttacked|Aahh! Get them off me!
0|localization.dialogMessage.ORIGvipMessages.msgSuccess1|About time! Now lets get out of here.
0|localization.dialogMessage.ORIGvipMessages.msgSuccess2|Look at me, I'm half dead! Some elite squad you are.
0|localization.dialogMessage.meltdownMessages.msgReactorMedpack1|Ouch! I guess it's not a good idea to use a medpack that's been sitting in a radioactive reactor room.
0|localization.dialogMessage.meltdownMessages.msgReactorMedpack2|Ooww! I really got to stop using these radioactive medpacks.
0|localization.dialogMessage.meltdownMessages.msgReactorMedpack3|Awww quit it! I demand a new player controls me. :'(
0|localization.dialogMessage.meltdownMessages.msgStart|The nuclear power plant is going into meltdown. We will need to deactivate each of its 3 reactors in order to prevent this happening. Alright lets move out!
0|localization.dialogMessage.meltdownMessages.msgStart2|The plants security system has gone haywire! Try to navigate through each room as the doors open.
0|localization.dialogMessage.meltdownMessages.msgGas|This room is filling with radioactive gas. I must get out of here!
0|localization.dialogMessage.meltdownMessages.msgReactor1|The first reactor is down, lets get to the next one!
0|localization.dialogMessage.meltdownMessages.msgReactor2|Two down, one to go!
0|localization.dialogMessage.meltdownMessages.msgReactor3|Thats all of them. Now to restart the main computer.
0|localization.dialogMessage.meltdownMessages.msgComputerEarly|PLEASE SHUTDOWN ALL REACTORS THEN INITIATE RESTART. C>_
0|localization.dialogMessage.meltdownMessages.msgComputer|INITIATE SHUTDOWN. OK?_
0|localization.dialogMessage.meltdownMessages.msgNoise|What was that noise!?
0|localization.dialogMessage.meltdownMessages.msgEnd|That's the last of em'.
0|localization.dialogMessage.contractMessages.supportWeaponsShipmentMessages.crateDestroyed|A crate has been destroyed!
0|localization.dialogMessage.contractMessages.supportWeaponsShipmentMessages.allCratesDestroyed|All crates have been destroyed!
0|localization.dialogMessage.contractMessages.supportWeaponsShipmentMessages.newWaveSpawned|More zombies are coming! Find and kill them!
0|localization.dialogMessage.contractMessages.supportWeaponsShipmentMessages.firstWaveSpawned|Zombies are coming! Find and kill them!
0|localization.dialogMessage.contractMessages.zombieHotspotMessages.newWaveSpawned0|Quickly, zombies are on their way! Kill them!
0|localization.dialogMessage.contractMessages.zombieHotspotMessages.newWaveSpawned1|Another wave of zombies has appeared!
0|localization.dialogMessage.contractMessages.zombieHotspotMessages.newWaveSpawned2|More zombies! I can not believe it!
0|localization.dialogMessage.contractMessages.zombieHotspotMessages.newWaveSpawned3|This MUST be the last wave of zombies! Right??
0|localization.combotMessage.firstStrongboxPickup.message|Hmmm, this Strongbox is sealed up tight. I'll need some time to get it open after this mission is over. If I survive that is...
0|localization.combotMessage.useZombieAntidote.message|This oughta clean you up...
0|localization.combotMessage.useAerialBombardment.message|Incoming bombardment!
0|localization.combotMessage.useAssaultTeam.message|Assault team GO GO GO!
0|game.hotkey.useGrenade.keyName|g
0|game.hotkey.selectGrenadeSlot0.keyName|m
0|game.hotkey.selectGrenadeSlot1.keyName|c
0|game.hotkey.selectGrenadeSlot2.keyName|i
0|game.hotkey.useTurret.keyName|t
0|game.hotkey.useFragGrenade.keyName|f
0|game.hotkey.useCryoGrenade.keyName|c
0|game.hotkey.prevWeapon.keyName|q
0|game.hotkey.nextWeapon.keyName|e
0|game.hotkey.pause.keyName|Esc
0|game.hotkey.prevTurret.keyName|z
0|game.hotkey.nextTurret.keyName|x
0|game.hotkey.moveLeft.keyName|a
0|game.hotkey.moveRight.keyName|d
0|game.hotkey.moveUp.keyName|w
0|game.hotkey.moveDown.keyName|s
0|game.hotkey.reload.keyName|r
0|game.grenades.m45.name|M45 grenade
0|game.grenades.m45.description|Enhanced high explosives pack this deadly fragmentation grenade that excels at room clearing.
0|game.grenades.m45.damageTypeInfo|Physical
0|game.grenades.cryo.name|Cryo grenade
0|game.grenades.cryo.description|Mercurized polymer propellants maximize the spread of liquid oxygen, freezing enemies solid and doing damage over time.
0|game.grenades.cryo.damageTypeInfo|Cryo
0|game.grenades.m48.name|M48 UHE grenade
0|game.grenades.m48.description|M48 Ultra High Explosive grenades propel shrapnel at extreme speed for exceptionally devastating results.
0|game.grenades.m48.damageTypeInfo|Physical
0|game.grenades.cryoRed.name|Cryo grenade
0|game.grenades.cryoRed.description|Mercurized polymer propellants maximize the spread of liquid oxygen, freezing enemies solid and doing damage over time.
0|game.grenades.cryoRed.damageTypeInfo|Cryo
0|game.settings.completePartnerOffersURL|http://ninjakiwi.com/getsas4cash
0|game.settings.watchTrailerURL|http://newgam.es/sas4_web_trailer
0|game.settings.nkLoginURL|http://ninjakiwi.com/login
0|game.levelPacks.0.packName|Default
0|game.levelPacks.0.levels.0.levelName|Onslaught
0|game.levelPacks.0.levels.0.preMissionBrief|The space station in orbit around Aartis is under attack. People are turning into monsters and destroying the station from within. Hold off the attacks until your dropship can depart.
0|game.levelPacks.0.levels.0.objectives.0|Defend the rear doors
0|game.levelPacks.0.levels.0.objectives.1|Win the boss fight
0|game.levelPacks.0.levels.1.levelName|Vaccine
0|game.levelPacks.0.levels.1.preMissionBrief|Recover the vaccine from the research lab on Thera, or our race and civilization face annihilation. One minor detail: you have only minutes until the Jolt ship destroys the planet.
0|game.levelPacks.0.levels.1.missionFailedMessage|The vaccine was destroyed in the bombardment
0|game.levelPacks.0.levels.1.objectives.0|Clear out the terminal
0|game.levelPacks.0.levels.1.objectives.1|Find the subway entrance
0|game.levelPacks.0.levels.1.objectives.2|Get on the subway
0|game.levelPacks.0.levels.1.objectives.3|Get vaccine from research lab
0|game.levelPacks.0.levels.1.objectives.4|Take vaccine to the dropship
0|game.levelPacks.0.levels.1.shortMissionFailedMessage|Vaccine destroyed
0|game.levelPacks.0.levels.2.levelName|Survivors
0|game.levelPacks.0.levels.2.preMissionBrief|The virus has spread to heavily populated Aartis. We've had communication from some panicked locals who have barricaded themselves in. They won't last long without you. Either way, you cannot leave a single zombie alive in your area.
0|game.levelPacks.0.levels.2.objectives.0|Check every building for survivors
0|game.levelPacks.0.levels.2.objectives.1|Clear the remaining infected
0|game.levelPacks.0.levels.2.objectives.2|Head to the evac zone
0|game.levelPacks.0.levels.2.objectives.3|Defeat the large infected
0|game.levelPacks.0.levels.3.levelName|Zombie Pods
0|game.levelPacks.0.levels.3.preMissionBrief|Urgent reports from Aartis - Combot is compromised. Humans and robots with cyborg components are being harvested into egg-like pods, and machine interfaces have created a digital pathogen. Find out what those pods are incubating and destroy it.
0|game.levelPacks.0.levels.3.objectives.0|Destroy all pods in drop zone
0|game.levelPacks.0.levels.3.objectives.1|Locate and destroy pod nest
0|game.levelPacks.0.levels.3.objectives.2|Eliminate all 3 pod nests
0|game.levelPacks.0.levels.3.objectives.3|Eradicate the mutated pods
0|game.levelPacks.0.levels.4.levelName|V.I.P.
0|game.levelPacks.0.levels.4.preMissionBrief|Rescue mission. A V.I.P. is holed up in a safe room inside his house, but he won't last much longer. Get him to the extraction point. Alive.
0|game.levelPacks.0.levels.4.missionFailedMessage|The V.I.P. was devoured by zombies
0|game.levelPacks.0.levels.4.objectives.0|Find The VIP
0|game.levelPacks.0.levels.4.objectives.1|Rendezvous with the helicopter
0|game.levelPacks.0.levels.4.objectives.2|Survive until helicopter arrives
0|game.levelPacks.0.levels.4.shortMissionFailedMessage|VIP devoured
0|game.levelPacks.0.levels.5.levelName|Power Out
0|game.levelPacks.0.levels.5.preMissionBrief| A hospital in an infested city has lost power. It is well protected by strong defenses, but the only way to restore the power is via tunnels that extend below the city walls. Explore the tunnels and restore power to the Hospital. 
0|game.levelPacks.0.levels.5.objectives.0|Repair switch Alpha
0|game.levelPacks.0.levels.5.objectives.1|Repair switch Bravo
0|game.levelPacks.0.levels.5.objectives.2|Repair switch Charlie
0|game.levelPacks.0.levels.5.objectives.3|Repair switch Delta
0|game.levelPacks.0.levels.5.objectives.4|Shutdown the Loaderbots
0|game.levelPacks.0.levels.6.levelName|Last Stand
0|game.levelPacks.0.levels.6.preMissionBrief|The last survivors from Aartis are awaiting extraction in the market square. However the area isn't secure and we don't have the time to block off every entrance. Thousands of zombies are swarming the area so it's essential you hold them off at any cost.
0|game.levelPacks.0.levels.6.objectives.0|Don't let any zombies through
0|game.levelPacks.0.levels.6.missionFailedMessage|The city was overrun
0|game.levelPacks.0.levels.6.shortMissionFailedMessage|City overrun
0|game.levelPacks.1.packName|Arena
0|game.levelPacks.1.levels.0.levelName|Onslaught
0|game.levelPacks.1.levels.0.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.1.levelName|Vaccine
0|game.levelPacks.1.levels.1.missionFailedMessage|The vaccine was destroyed in the bombardment
0|game.levelPacks.1.levels.1.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.2.levelName|Survivors
0|game.levelPacks.1.levels.2.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.3.levelName|Zombie Pods
0|game.levelPacks.1.levels.3.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.4.levelName|V.I.P.
0|game.levelPacks.1.levels.4.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.5.levelName|Power Out
0|game.levelPacks.1.levels.5.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.6.levelName|Last Stand
0|game.levelPacks.1.levels.6.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.7.levelName|Ice Station
0|game.levelPacks.1.levels.7.preMissionBrief|RAWR TODO
0|game.levelPacks.1.levels.8.levelName|Meltdown
0|game.levelPacks.1.levels.8.preMissionBrief|RAWR TODO
0|game.levelPacks.2.packName|newMaps
0|game.levelPacks.2.levels.0.levelName|Ice Station
0|game.levelPacks.2.levels.0.preMissionBrief|We have lost contact with the mining colony on Boreas. It may be infected already, though we don’t know how. HVM has already sent a large contingent of mercenaries to assist local government there. Find out what you can.
0|game.levelPacks.2.levels.0.objectives.0|Find whoever is in charge of this operation
0|game.levelPacks.2.levels.0.objectives.1|Defend the station from the hostiles
0|game.levelPacks.2.levels.0.objectives.2|Talk to the HVM Captain
0|game.levelPacks.2.levels.0.objectives.3|Subdue the HVM Captain and his soldiers
0|game.levelPacks.2.levels.0.objectives.4|Evacuate the station via the transport truck
0|game.levelPacks.2.levels.0.objectives.5|Protect the transport truck
0|game.levelPacks.2.levels.0.objectives.6|Win the boss fight
0|game.levelPacks.2.levels.1.levelName|Meltdown
0|game.levelPacks.2.levels.1.preMissionBrief|We've seen thermal venting above Boreas' main nuclear power plant and communications are dead. Staff are presumed infected and auto-shutdown systems have failed. You have limited time to manually power down three reactors before meltdown.
0|game.levelPacks.2.levels.1.objectives.0|Open the main door and enter the facility
0|game.levelPacks.2.levels.1.objectives.1|Disable reactor 1
0|game.levelPacks.2.levels.1.objectives.2|Disable reactor 2
0|game.levelPacks.2.levels.1.objectives.3|Disable reactor 3
0|game.levelPacks.2.levels.1.objectives.4|Restart the main computer
0|game.levelPacks.2.levels.1.objectives.5|Win the boss fight
0|game.levelPacks.2.levels.1.missionFailedMessage|The reactor melted down.
0|game.levelPacks.2.levels.1.shortMissionFailedMessage|Reactor meltdown!
0|game.levelPacks.3.packName|testMaps
0|game.levelPacks.3.levels.0.levelName|Test Map
0|game.levelPacks.3.levels.0.preMissionBrief|This is a Test Map Yo
0|game.levelPacks.3.levels.0.objectives.0|Test Test Objective
0|game.levelPacks.4.packName|Nightmare
0|game.levelPacks.4.levels.0.levelName|Onslaught
0|game.levelPacks.4.levels.0.preMissionBrief|The space station in orbit around Aartis is under attack. People are turning into monsters and destroying the station from within. Hold off the attacks until your dropship can depart.
0|game.levelPacks.4.levels.0.objectives.0|Defend the rear doors
0|game.levelPacks.4.levels.0.objectives.1|Win the boss fight
0|game.levelPacks.4.levels.1.levelName|Vaccine
0|game.levelPacks.4.levels.1.preMissionBrief|Recover the vaccine from the research lab on Thera, or our race and civilization face annihilation. One minor detail: you have only minutes until the Jolt ship destroys the planet.
0|game.levelPacks.4.levels.1.missionFailedMessage|The vaccine was destroyed in the bombardment
0|game.levelPacks.4.levels.1.objectives.0|Clear out the terminal
0|game.levelPacks.4.levels.1.objectives.1|Find the subway entrance
0|game.levelPacks.4.levels.1.objectives.2|Get on the subway
0|game.levelPacks.4.levels.1.objectives.3|Get vaccine from research lab
0|game.levelPacks.4.levels.1.objectives.4|Take vaccine to the dropship
0|game.levelPacks.4.levels.1.shortMissionFailedMessage|Vaccine destroyed
0|game.levelPacks.4.levels.2.levelName|Survivors
0|game.levelPacks.4.levels.2.preMissionBrief|The virus has spread to heavily populated Aartis. We've had communication from some panicked locals who have barricaded themselves in. They won't last long without you. Either way, you cannot leave a single zombie alive in your area.
0|game.levelPacks.4.levels.2.objectives.0|Check every building for survivors
0|game.levelPacks.4.levels.2.objectives.1|Clear the remaining infected
0|game.levelPacks.4.levels.2.objectives.2|Head to the evac zone
0|game.levelPacks.4.levels.2.objectives.3|Defeat the large infected
0|game.levelPacks.4.levels.3.levelName|Zombie Pods
0|game.levelPacks.4.levels.3.preMissionBrief|Urgent reports from Aartis - Combot is compromised. Humans and robots with cyborg components are being harvested into egg-like pods, and machine interfaces have created a digital pathogen. Find out what those pods are incubating and destroy it.
0|game.levelPacks.4.levels.3.objectives.0|Destroy all pods in drop zone
0|game.levelPacks.4.levels.3.objectives.1|Locate and destroy pod nest
0|game.levelPacks.4.levels.3.objectives.2|Eliminate all 3 pod nests
0|game.levelPacks.4.levels.3.objectives.3|Eradicate the mutated pods
0|game.levelPacks.4.levels.4.levelName|V.I.P.
0|game.levelPacks.4.levels.4.preMissionBrief|Rescue mission. A V.I.P. is holed up in a safe room inside his house, but he won't last much longer. Get him to the extraction point. Alive.
0|game.levelPacks.4.levels.4.missionFailedMessage|The V.I.P. was devoured by zombies
0|game.levelPacks.4.levels.4.objectives.0|Find The VIP
0|game.levelPacks.4.levels.4.objectives.1|Rendezvous with the helicopter
0|game.levelPacks.4.levels.4.objectives.2|Survive until helicopter arrives
0|game.levelPacks.4.levels.4.shortMissionFailedMessage|VIP devoured
0|game.levelPacks.4.levels.5.levelName|Power Out
0|game.levelPacks.4.levels.5.preMissionBrief| A hospital in an infested city has lost power. It is well protected by strong defenses, but the only way to restore the power is via tunnels that extend below the city walls. Explore the tunnels and restore power to the Hospital. 
0|game.levelPacks.4.levels.5.objectives.0|Repair switch Alpha
0|game.levelPacks.4.levels.5.objectives.1|Repair switch Bravo
0|game.levelPacks.4.levels.5.objectives.2|Repair switch Charlie
0|game.levelPacks.4.levels.5.objectives.3|Repair switch Delta
0|game.levelPacks.4.levels.5.objectives.4|Shutdown the Loaderbots
0|game.levelPacks.4.levels.6.levelName|Last Stand
0|game.levelPacks.4.levels.6.preMissionBrief|The last survivors from Aartis are awaiting extraction in the market square. However the area isn't secure and we don't have the time to block off every entrance. Thousands of zombies are swarming the area so it's essential you hold them off at any cost.
0|game.levelPacks.4.levels.6.objectives.0|Don't let any zombies through
0|game.levelPacks.4.levels.6.missionFailedMessage|The city was overrun
0|game.levelPacks.4.levels.6.shortMissionFailedMessage|City overrun
0|game.levelPacks.4.levels.7.levelName|Ice Station
0|game.levelPacks.4.levels.7.preMissionBrief|We have lost contact with the mining colony on Boreas. It may be infected already, though we don’t know how. HVM has already sent a large contingent of mercenaries to assist local government there. Find out what you can.
0|game.levelPacks.4.levels.7.objectives.0|Find whoever is in charge of this operation.
0|game.levelPacks.4.levels.7.objectives.1|Defend the station from the hostiles.
0|game.levelPacks.4.levels.7.objectives.2|Talk to the HVM Captain.
0|game.levelPacks.4.levels.7.objectives.3|Subdue the HVM Captain and his soldiers.
0|game.levelPacks.4.levels.7.objectives.4|Defeat the boss wave before evacuating.
0|game.levelPacks.4.levels.7.objectives.5|Evacuate the station via the transport truck.
0|game.levelPacks.4.levels.7.objectives.6|Protect the transport truck.
0|game.levelPacks.4.levels.7.objectives.7|Win the boss fight.
0|game.levelPacks.4.levels.8.levelName|Meltdown
0|game.levelPacks.4.levels.8.preMissionBrief|We've seen thermal venting above Boreas' main nuclear power plant and communications are dead. Staff are presumed infected and auto-shutdown systems have failed. You have limited time to manually power down three reactors before meltdown.
0|game.levelPacks.4.levels.8.objectives.0|Open the main door and enter the facility
0|game.levelPacks.4.levels.8.objectives.1|Disable reactor 1
0|game.levelPacks.4.levels.8.objectives.2|Disable reactor 2
0|game.levelPacks.4.levels.8.objectives.3|Disable reactor 3
0|game.levelPacks.4.levels.8.objectives.4|Restart the main computer
0|game.levelPacks.4.levels.8.objectives.5|Win the boss fight
0|game.levelPacks.4.levels.8.missionFailedMessage|The reactor melted down.
0|game.levelPacks.4.levels.8.shortMissionFailedMessage|Reactor meltdown!
0|game.levelPacks.5.packName|Contract
0|game.levelPacks.5.levels.0.levelName|Compound
0|game.levelPacks.5.levels.1.levelName|Highway
0|game.levelPacks.5.levels.2.levelName|Crash Site
0|game.levelPacks.5.levels.3.levelName|Uranium Mine
0|game.levelPacks.5.levels.4.levelName|Space Resort
0|game.levelPacks.5.levels.5.levelName|Sea Lab
0|game.skills.base.0.name|Fast Reload
0|game.skills.base.0.gameDesc|Reduces reload time.
0|game.skills.base.0.DELETE_details|reload speed increased by [increaseAmountPercent] per point; diminishes [diminishingAmountPercent] each [diminishingAmountPerLevels] levels, minimum of [minimumIncreaseAmountPercent]
0|game.skills.base.0.skillLevelDesc|reload speed increased by [amountTotalPercent]
0|game.skills.base.0.DELETE_notes|amount = reload speed %
0|game.skills.base.1.name|Fast Movement
0|game.skills.base.1.gameDesc|Increases movement speed.
0|game.skills.base.1.details|movement speed increased by [increaseAmountPercent] per point
0|game.skills.base.1.skillLevelDesc|movement speed increased by [amountTotalPercent]
0|game.skills.base.2.name|Toughness
0|game.skills.base.2.gameDesc|Increases your maximum health.
0|game.skills.base.2.details|maximum health increased by [increaseAmount] per point
0|game.skills.base.2.skillLevelDesc|maximum health increased by [amountTotal]
0|game.skills.base.3.name|Recovery Time
0|game.skills.base.3.gameDesc|Reduces your recovery time when knocked down in multiplayer games.
0|game.skills.base.3.DELETE_details|speeds recovery time by [increaseAmountPercent] per point; diminishes [diminishingAmountPercent] each [diminishingAmountPerLevels] levels, minimum of [minimumIncreaseAmountPercent]
0|game.skills.base.3.skillLevelDesc|speeds recovery time by [amountTotalPercent]
0|game.skills.base.4.name|Health Regen
0|game.skills.base.4.gameDesc|Passively regenerate your health over time.
0|game.skills.base.4.details|get [increaseAmount]  health per second per point
0|game.skills.base.4.skillLevelDesc|health increased by [amountTotal] every second
0|game.skills.base.5.name|Pay Grade
0|game.skills.base.5.gameDesc|Increases end of mission cash reward.
0|game.skills.base.5.details|[increaseAmountPercent] increase in end game cash reward per point
0|game.skills.base.5.skillLevelDesc|[amountTotalPercent] increase in end game cash reward
0|game.skills.base.6.name|Body Armour Expert
0|game.skills.base.6.gameDesc|Increases the total physical, heat and toxic resistance for all armour worn
0|game.skills.base.6.details|[increaseAmountPercent] increase in total armour value across the board, per point
0|game.skills.base.6.skillLevelDesc|[amountTotalPercent] increase in total armour
0|game.skills.base.7.name|Energy Boost
0|game.skills.base.7.gameDesc|increased max energy
0|game.skills.base.7.details|maximum energy increased by [increaseAmount] per point
0|game.skills.base.7.skillLevelDesc|maximum energy increased by [amountTotal]
0|game.skills.base.8.name|Energy Regen
0|game.skills.base.8.gameDesc|Faster energy regeneration.
0|game.skills.base.8.details|get [increaseAmount]  energy per second per point
0|game.skills.base.8.skillLevelDesc|energy increased by [amountTotal] every second
0|game.skills.base.9.name|Field Supplies
0|game.skills.base.9.gameDesc|You get extra premium ammo whenever you pick up any loot. 100 max.
0|game.skills.base.9.details|get [increaseAmountPercent] of a clip of premium ammo for your current equipped gun, per point, 100 max.
0|game.skills.base.9.skillLevelDesc|get [amountTotalPercent] of a clip
0|game.skills.base.10.name|Grenade Damage
0|game.skills.base.10.gameDesc|Your grenades do extra damage.
0|game.skills.base.10.details|[increaseAmountPercent] damage to all hand grenades per point
0|game.skills.base.10.skillLevelDesc|[amountTotalPercent] damage to all hand grenades
0|game.skills.base.11.name|Critical Shot
0|game.skills.base.11.gameDesc|% chance per shot to do more damage
0|game.skills.base.11.details|[chancePercent] crit chance + [increaseChancePercent] per point. Increased damage on crit is +[amountPercent] + [increaseAmountPercent] per point
0|game.skills.base.11.skillLevelDesc|[chanceTotalPercent] crit chance. Crit damage +[amountTotalPercent]
0|game.skills.medic.0.name|Medkit
0|game.skills.medic.0.gameDesc|Drops a field medkit that heals any SAS who pick it up.
0|game.skills.medic.0.details|medkit heals [amount] + [increaseAmount] per point
0|game.skills.medic.0.skillLevelDesc|medkit heals [amountTotal]
0|game.skills.medic.1.name|Protective Aura
0|game.skills.medic.1.gameDesc|Increases the thermal and chemical armor value for player and nearby allies.
0|game.skills.medic.1.DELETE_details|pulse every [durationTotal] seconds, [radius] metre radius + [increaseRadius]m per point, buffs [increaseAmount] thermal and chemical armor per point
0|game.skills.medic.1.skillLevelDesc|[radiusTotal]m radius, buffs [amountTotal] armor.
0|game.skills.medic.2.name|Revive
0|game.skills.medic.2.gameDesc|Boosts revive time and health of nearby fallen teammates.
0|game.skills.medic.2.DELETE_details|revive fallen player [amountPercent] faster than normal + an additional [increaseAmountPercent] per point diminishing
0|game.skills.medic.2.skillLevelDesc|revive players [amountTotalPercent] faster with [healAmountTotalPercent] more health
0|game.skills.medic.3.name|Biocleanse Bomb
0|game.skills.medic.3.gameDesc|Slows zombies in blast radius by 50%, and lowers their resistance by 50%
0|game.skills.medic.3.details|throws out like a grenade - [radius] metre radius + [increaseRadius]m per point, slows everything and lowers resistances by [amountPercent] for [duration] seconds + [increaseDuration]s per point
0|game.skills.medic.3.skillLevelDesc|blast radius [radiusTotal]m, lasts for [durationTotal] seconds.
0|game.skills.medic.4.name|Bad Blood
0|game.skills.medic.4.gameDesc|Melee attackers take damage every time they strike you.
0|game.skills.medic.4.details|[amount] damage per hit + [increaseAmount] damage per point
0|game.skills.medic.4.skillLevelDesc|[amountTotal] damage per hit
0|game.skills.medic.5.name|Final Farewell
0|game.skills.medic.5.gameDesc|When you go down you heal everyone around you and drop medkits.
0|game.skills.medic.5.details|heal everyone in [radius] metre radius + [increaseRadius] metre per point by [amountPercent] of their max health + [increaseAmountPercent] per point. Drops [dropMedkits] medkits + [increaseDropMedkits] per [indcreaseDropMedkitsPerSkillPoints] points, uses current medkit level
0|game.skills.medic.5.skillLevelDesc|heals a [radiusTotal]m radius by [amountTotalPercent]. Drops [dropMedkitsTotal] medkits
0|game.skills.medic.6.name|Zombie Antidote
0|game.skills.medic.6.gameDesc|Huge gaseous explosion of virus antidote does damage to zombies in the radius.
0|game.skills.medic.6.details|does [amount] damage + [increaseAmount] per point in a [radius] metre radius + [increaseRadius]m per point
0|game.skills.medic.6.skillLevelDesc|does [amountTotal] damage over [durationTotal] seconds.
0|game.skills.heavy.0.name|Hold The Line
0|game.skills.heavy.0.gameDesc|While active increases damage and pierce while standing still. Reduced bonus when moving.
0|game.skills.heavy.0.details|for [duration] seconds + [increaseDuration]s per point deal + [amountPercent] damage + [increaseAmountPercent] per point
0|game.skills.heavy.0.skillLevelDesc|for [durationTotal] secs + [amountTotalPercent] damage and pierce
0|game.skills.heavy.1.name|Heavy Gear
0|game.skills.heavy.1.gameDesc|Reduces percentage of negative movement effects for weapons and armour.
0|game.skills.heavy.1.details|Reduce [amountPercent] of your gear's movement penalty + another [increaseAmountPercent] per point
0|game.skills.heavy.1.skillLevelDesc|reduce [amountTotalPercent] of total movement penalty
0|game.skills.heavy.2.name|Tough Body
0|game.skills.heavy.2.gameDesc|You are so tough you are more resistant to damage than normal.
0|game.skills.heavy.2.details|get an extra [amountPercent] damage reduction from all damage types + [increaseAmount] per point - this is applied AFTER all armour calculations
0|game.skills.heavy.2.skillLevelDesc|extra [amountTotalPercent] damage reduction
0|game.skills.heavy.3.name|Die Another Day
0|game.skills.heavy.3.gameDesc|Become 90% immune to damage for a short time.
0|game.skills.heavy.3.details|[duration] seconds you take no damage + [increaseDuration] second per point
0|game.skills.heavy.3.skillLevelDesc|[durationTotal] seconds reduce all damage taken by 90%
0|game.skills.heavy.4.name|Brute Strength
0|game.skills.heavy.4.gameDesc|Your brute strength allows you push through obstacles and damage enemies in your path.
0|game.skills.heavy.4.details|plus [amountPercent] + [increaseAmountPercent] per point (to push strength)
0|game.skills.heavy.4.skillLevelDesc|push [amountTotalPercent] stronger and do [damageTotal] damage to enemies.
0|game.skills.heavy.5.name|Concussion
0|game.skills.heavy.5.gameDesc|Your shots have a chance to stun enemies.
0|game.skills.heavy.5.details|[amountPercent] + [increaseAmountPercent] per point for [duration]s + [increaseDuration]s per point
0|game.skills.heavy.5.skillLevelDesc|[amountTotalPercent] for [durationTotal]s
0|game.skills.heavy.6.name|Aerial Bombardment
0|game.skills.heavy.6.gameDesc|Powerful orbital strike deals huge damage in a targeted area.
0|game.skills.heavy.6.details|targeting reticule appears - indicated area gets [amount] huge blasts from space + [increaseAmount] every [increaseAmountPerLevels] points, inflicts [damage] damage + [increaseDamage] per point, per missile with [radius] metre radius
0|game.skills.heavy.6.skillLevelDesc|[amountTotal] blasts, [damageTotal] damage, [radiusTotal]m radius
0|game.skills.assault.0.name|Adrenaline
0|game.skills.assault.0.gameDesc|Increase movement speed, shoot speed and reload speed for a short time.
0|game.skills.assault.0.details|[amountPercent] faster movement, shoot speed and reload speed for [duration] seconds + [increaseAmountPercent] per point and [increaseDuration] sec per point
0|game.skills.assault.0.skillLevelDesc|[amountTotalPercent] faster, [durationTotal] seconds
0|game.skills.assault.1.name|Deadly Force
0|game.skills.assault.1.gameDesc|Gives you a global increase in damage from all weapons used. 
0|game.skills.assault.1.details|[amountPercent] global increase in damage from all weapons (exlcuding turrets, skills, grenades); [increaseAmountPercent] for all skills through [changeIncreaseAmountLevel]; [nextIncreaseAmount] per point following
0|game.skills.assault.1.skillLevelDesc|[amountTotalPercent] global damage increase
0|game.skills.assault.2.name|Close Quarters Combat
0|game.skills.assault.2.gameDesc|Strike at nearby enemies with your knife.
0|game.skills.assault.2.details|[radius] metre range in [arc] degree arc in front of player does [damage] damage + [increaseRadius]metre range per point, [increaseArc] degree arc per point and [increaseDamage] damage per point
0|game.skills.assault.2.skillLevelDesc|[radiusTotal]m, [arcTotal] deg arc, [damageTotal] damage
0|game.skills.assault.3.name|Gun Mod Expert
0|game.skills.assault.3.gameDesc|Reduce cost of augmenting guns. 
0|game.skills.assault.3.DELETE_details|cost of augmenting guns is [amountPercent] less + [increaseAmountPercent] per point diminishing. Augmentation xp increases by [augmentationXPBonusPerLevelPercent] per level.
0|game.skills.assault.3.skillLevelDesc|cost of augmenting guns is [amountTotalPercent] less. Aug xp +[augmentationXPBonusTotalPercent].
0|game.skills.assault.4.name|Stim Shot
0|game.skills.assault.4.gameDesc|Automatically regenerates some health when severely injured (health below 20%)
0|game.skills.assault.4.DELETE_details|When health drops to [amountPercent], automatically regens [regeneratePercent] of your max health per second for [duration] seconds + [increaseDuration] seconds per point and +[increaseAmountPercent] regen per point
0|game.skills.assault.4.skillLevelDesc|Regens [amountTotalPercent] per second for [durationTotal] seconds. cost: [costTotal]
0|game.skills.assault.5.name|Killing Spree
0|game.skills.assault.5.gameDesc|20 zombie killing spree activates increased damage and pierce. Keep killing to maintain the effect.
0|game.skills.assault.5.details|Killing [killZombieCount] zombies within [killZombiesTimeLimit] seconds activates killing spree which increases pierce and damage by [damagePercent] for the next [duration] seconds, if another kill is made within that [renewTimeout] seconds, the effect renews for [duration] more seconds. +[increaseDamagePercent] per point for damage and pierce and +[increaseDuration] second duration per point	
